Country,j_soldtocustomercode,Customer_Name,SalesRep_Code,yearmonth,Customer_MTD,UserKey_4Map,Customer_QTD,Customer_Total_MTD,Customer_Total_QTD,Customer_Max_MTD,Customer_Max_QTD,Customer_Percent_MTD,Customer_Percent_QTD,Manager_Id
TW,30100331,永聖藥局,BFS8,2024-08-01,9171.0,TW_BFS8,26285.0,2368317.0,6280601.0,377222.0,1005968.0,0.0243119436300109,0.0261290617594197,0055h000006NBrPAAW
TW,30085718,黃柏韶診所,BFS8,2024-08-01,28267.0,TW_BFS8,25196.0,2368317.0,6280601.0,377222.0,1005968.0,0.0749346538643027,0.0250465223545878,0055h000006NBrPAAW
TW,30083601,新北勢診所,BFS8,2024-08-01,917.0,TW_BFS8,25096.0,2368317.0,6280601.0,377222.0,1005968.0,0.0024309292671159,0.0249471156140155,0055h000006NBrPAAW
TW,30086130,順泰診所,BFS8,2024-08-01,22689.0,TW_BFS8,22689.0,2368317.0,6280601.0,377222.0,1005968.0,0.0601476053888691,0.0225543953684411,0055h000006NBrPAAW
TW,30086245,林長興診所,BFS8,2024-08-01,21866.0,TW_BFS8,21866.0,2368317.0,6280601.0,377222.0,1005968.0,0.057965866253824,0.0217362778935314,0055h000006NBrPAAW
TW,30082794,大佳診所,BFS8,2024-08-01,21866.0,TW_BFS8,21866.0,2368317.0,6280601.0,377222.0,1005968.0,0.057965866253824,0.0217362778935314,0055h000006NBrPAAW
TW,30098254,立登藥局,BFS8,2024-08-01,10933.0,TW_BFS8,21385.0,2368317.0,6280601.0,377222.0,1005968.0,0.028982933126912,0.0212581314713788,0055h000006NBrPAAW
TW,30382131,祐德健保藥局,BFS8,2024-08-01,19733.0,TW_BFS8,19733.0,2368317.0,6280601.0,377222.0,1005968.0,0.0523113710228989,0.0196159321171249,0055h000006NBrPAAW
TW,30425897,國信松藥局,BFS8,2024-08-01,19029.0,TW_BFS8,19029.0,2368317.0,6280601.0,377222.0,1005968.0,0.05044509599122,0.0189161086634962,0055h000006NBrPAAW
TW,30087195,上好診所,BFS8,2024-08-01,18859.0,TW_BFS8,18859.0,2368317.0,6280601.0,377222.0,1005968.0,0.0499944329864111,0.0187471172045234,0055h000006NBrPAAW
TW,30268917,尚禾診所,BFS8,2024-08-01,8142.0,TW_BFS8,18508.0,2368317.0,6280601.0,377222.0,1005968.0,0.0215841069714915,0.0183981995451147,0055h000006NBrPAAW
TW,30092002,屏東縣高樹鄉衛生所,BFS8,2024-08-01,7214.0,TW_BFS8,16833.0,2368317.0,6280601.0,377222.0,1005968.0,0.0191240171570056,0.0167331366405293,0055h000006NBrPAAW
TW,30171944,喜樂社區藥局,BFS8,2024-08-01,11314.0,TW_BFS8,11314.0,2368317.0,6280601.0,377222.0,1005968.0,0.0299929484494541,0.011246878628346,0055h000006NBrPAAW
TW,30092253,屏東縣萬巒鄉衛生所,BFS8,2024-08-01,10829.0,TW_BFS8,10829.0,2368317.0,6280601.0,377222.0,1005968.0,0.028707233406323,0.0107647559365705,0055h000006NBrPAAW
TW,30090591,華林耳鼻喉科診所,BFS8,2024-08-01,5458.0,TW_BFS8,5458.0,2368317.0,6280601.0,377222.0,1005968.0,0.0144689334132155,0.0054256199004342,0055h000006NBrPAAW
TW,30085168,天醫診所,BFS8,2024-08-01,4252.0,TW_BFS8,4252.0,2368317.0,6280601.0,377222.0,1005968.0,0.0112718770379246,0.0042267746091326,0055h000006NBrPAAW
TW,30085526,愛林診所,BFS8,2024-08-01,3047.0,TW_BFS8,3047.0,2368317.0,6280601.0,377222.0,1005968.0,0.0080774716214854,0.0030289233852369,0055h000006NBrPAAW
TW,30200795,茂源藥品有限公司,BFS7,2024-08-01,1163495.0,TW_BFS7,3736163.0,2856394.0,8724331.0,1163495.0,3736163.0,1.0,1.0,0055h000006NBrPAAW
TW,30096922,鴻仁健康診所,BFS7,2024-08-01,233067.0,TW_BFS7,617926.0,2856394.0,8724331.0,1163495.0,3736163.0,0.2003162884241015,0.1653905356912961,0055h000006NBrPAAW
TW,30105636,嘉佑診所,BFS7,2024-08-01,153937.0,TW_BFS7,503123.0,2856394.0,8724331.0,1163495.0,3736163.0,0.1323056824481411,0.1346630219291824,0055h000006NBrPAAW
TW,30084955,楊寶麟小兒科診所,BFS7,2024-08-01,201685.0,TW_BFS7,418821.0,2856394.0,8724331.0,1163495.0,3736163.0,0.1733441054753136,0.1120992312166251,0055h000006NBrPAAW
TW,30084638,大寮進安診所,BFS7,2024-08-01,154215.0,TW_BFS7,402984.0,2856394.0,8724331.0,1163495.0,3736163.0,0.1325446177250439,0.1078603904594098,0055h000006NBrPAAW
TW,30338326,和成診所,BFS7,2024-08-01,211314.0,TW_BFS7,244132.0,2856394.0,8724331.0,1163495.0,3736163.0,0.1816200327461656,0.0653429735265832,0055h000006NBrPAAW
TW,30084750,中央藥局,BFS7,2024-08-01,73371.0,TW_BFS7,243816.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0630608640346542,0.0652583947756026,0055h000006NBrPAAW
TW,30096704,仁恩診所,BFS7,2024-08-01,39467.0,TW_BFS7,171480.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0339210740054748,0.0458973551207482,0055h000006NBrPAAW
TW,30205758,周俊仁診所,BFS7,2024-08-01,116533.0,TW_BFS7,116533.0,2856394.0,8724331.0,1163495.0,3736163.0,0.1001577144723441,0.031190555658305,0055h000006NBrPAAW
TW,30080909,護民藥局,BFS7,2024-08-01,29026.0,TW_BFS7,79739.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0249472494510075,0.0213424842545681,0055h000006NBrPAAW
TW,30097932,好心診所,BFS7,2024-08-01,75722.0,TW_BFS7,75722.0,2856394.0,8724331.0,1163495.0,3736163.0,0.065081500135368,0.0202673170308683,0055h000006NBrPAAW
TW,30086437,霖園醫院,BFS7,2024-08-01,34747.0,TW_BFS7,68759.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0298643311746075,0.0184036403122668,0055h000006NBrPAAW
TW,30084234,中崙診所,BFS7,2024-08-01,44039.0,TW_BFS7,63871.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0378506138831709,0.0170953462148198,0055h000006NBrPAAW
TW,30099640,華美藥局,BFS7,2024-08-01,13283.0,TW_BFS7,60969.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0114164650471209,0.0163186135080294,0055h000006NBrPAAW
TW,30084986,台安診所,BFS7,2024-08-01,25881.0,TW_BFS7,48362.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0222441866961181,0.0129442960598881,0055h000006NBrPAAW
TW,30308359,楊誠恕診所,BFS7,2024-08-01,22336.0,TW_BFS7,44202.0,2856394.0,8724331.0,1163495.0,3736163.0,0.019197332175901,0.0118308542748268,0055h000006NBrPAAW
TW,30083889,廣仁診所,BFS7,2024-08-01,43733.0,TW_BFS7,43733.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0375876131826952,0.0117053244197322,0055h000006NBrPAAW
TW,30087619,大東醫院,BFS7,2024-08-01,42806.0,TW_BFS7,42806.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0367908757665482,0.0114572089065707,0055h000006NBrPAAW
TW,30084235,何鴻鈞診所,BFS7,2024-08-01,21866.0,TW_BFS7,42191.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0187933768516409,0.0112926015272888,0055h000006NBrPAAW
TW,30083550,蔡承訓診所,BFS7,2024-08-01,36302.0,TW_BFS7,40588.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0312008216623191,0.0108635517240548,0055h000006NBrPAAW
TW,30080030,美安藥局,BFS7,2024-08-01,19519.0,TW_BFS7,40168.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0167761786685804,0.0107511369284477,0055h000006NBrPAAW
TW,30074244,聯新國際公司－鳳信診所,BFS7,2024-08-01,15094.0,TW_BFS7,37734.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0129729822646423,0.0100996664224767,0055h000006NBrPAAW
TW,30105505,聖恩診所,BFS7,2024-08-01,18859.0,TW_BFS7,33463.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0162089222557896,0.0089565150128621,0055h000006NBrPAAW
TW,30099627,真健康藥局,BFS7,2024-08-01,10934.0,TW_BFS7,30667.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0093975479052338,0.0082081536592488,0055h000006NBrPAAW
TW,30080941,福民藥局,BFS7,2024-08-01,10934.0,TW_BFS7,30667.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0093975479052338,0.0082081536592488,0055h000006NBrPAAW
TW,30365127,佑家藥師藥局,BFS7,2024-08-01,1835.0,TW_BFS7,29187.0,2856394.0,8724331.0,1163495.0,3736163.0,0.001577144723441,0.0078120253318712,0055h000006NBrPAAW
TW,30082550,健生大藥局,BFS7,2024-08-01,21866.0,TW_BFS7,25866.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0187933768516409,0.0069231454837489,0055h000006NBrPAAW
TW,30086613,誠愛診所,BFS7,2024-08-01,22337.0,TW_BFS7,22337.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0191981916553143,0.0059785935463736,0055h000006NBrPAAW
TW,30101787,鳳山好心藥局,BFS7,2024-08-01,-49438.0,TW_BFS7,19518.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0,0.0052240761444294,0055h000006NBrPAAW
TW,30086458,杏和醫院,BFS7,2024-08-01,5836.0,TW_BFS7,19287.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0050159218561317,0.0051622480068455,0055h000006NBrPAAW
TW,30084215,文衡診所,BFS7,2024-08-01,10934.0,TW_BFS7,15729.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0093975479052338,0.0042099340954878,0055h000006NBrPAAW
TW,30080448,泰安藥局,BFS7,2024-08-01,8151.0,TW_BFS7,14036.0,2856394.0,8724331.0,1163495.0,3736163.0,0.007005616697966,0.0037567954074808,0055h000006NBrPAAW
TW,30447918,澄清國際眼科醫院,BFS7,2024-08-01,4857.0,TW_BFS7,10417.0,2856394.0,8724331.0,1163495.0,3736163.0,0.004174491510492,0.0027881545853325,0055h000006NBrPAAW
TW,30096748,新宏亞診所,BFS7,2024-08-01,9429.0,TW_BFS7,9429.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0081040313881881,0.0025237121613805,0055h000006NBrPAAW
TW,30120918,文山維康診所,BFS7,2024-08-01,3162.0,TW_BFS7,6324.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0027176739049157,0.0016926456367133,0055h000006NBrPAAW
TW,30073781,康科特－新高鳳醫院,BFS7,2024-08-01,3314.0,TW_BFS7,3314.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0028483147757403,0.0008870062681954,0055h000006NBrPAAW
TW,30088649,仁惠婦幼醫院,BFS7,2024-08-01,1946.0,TW_BFS7,1946.0,2856394.0,8724331.0,1163495.0,3736163.0,0.0016725469383194,0.0005208552196464,0055h000006NBrPAAW
TW,30098022,許筌淵診所,BFS6,2024-08-01,333052.0,TW_BFS6,807386.0,2289985.0,6604237.0,333052.0,807386.0,1.0,1.0,0055h000006NBrPAAW
TW,30249970,偉仁健康診所,BFS6,2024-08-01,306457.0,TW_BFS6,578048.0,2289985.0,6604237.0,333052.0,807386.0,0.920147604578264,0.7159499917016149,0055h000006NBrPAAW
TW,30466740,可達藥品有限公司,BFS6,2024-08-01,12666.0,TW_BFS6,550014.0,2289985.0,6604237.0,333052.0,807386.0,0.0380300974022074,0.681228061918339,0055h000006NBrPAAW
TW,30096599,富誠診所,BFS6,2024-08-01,259913.0,TW_BFS6,463701.0,2289985.0,6604237.0,333052.0,807386.0,0.7803976556213444,0.5743238054660348,0055h000006NBrPAAW
TW,30477624,熊大心藥局,BFS6,2024-08-01,220800.0,TW_BFS6,382166.0,2289985.0,6604237.0,333052.0,807386.0,0.6629595378499453,0.4733374123405657,0055h000006NBrPAAW
TW,30122116,新聖明診所,BFS6,2024-08-01,137323.0,TW_BFS6,376931.0,2289985.0,6604237.0,333052.0,807386.0,0.4123169955442393,0.4668535248319886,0055h000006NBrPAAW
TW,30440092,自由心胸診所,BFS6,2024-08-01,162134.0,TW_BFS6,240427.0,2289985.0,6604237.0,333052.0,807386.0,0.4868128700623326,0.2977844550190367,0055h000006NBrPAAW
TW,30468984,田源診所,BFS6,2024-08-01,129066.0,TW_BFS6,239269.0,2289985.0,6604237.0,333052.0,807386.0,0.3875250711600591,0.2963501968079704,0055h000006NBrPAAW
TW,30356820,協美診所,BFS6,2024-08-01,118400.0,TW_BFS6,179734.0,2289985.0,6604237.0,333052.0,807386.0,0.3555000420354779,0.2226122325628633,0055h000006NBrPAAW
TW,30085745,大林蒲診所,BFS6,2024-08-01,21866.0,TW_BFS6,164971.0,2289985.0,6604237.0,333052.0,807386.0,0.0656534114792885,0.2043272982191913,0055h000006NBrPAAW
TW,30297062,大鵬診所,BFS6,2024-08-01,21866.0,TW_BFS6,153816.0,2289985.0,6604237.0,333052.0,807386.0,0.0656534114792885,0.1905111062118986,0055h000006NBrPAAW
TW,30171511,聯合藥師藥局,BFS6,2024-08-01,79030.0,TW_BFS6,132650.0,2289985.0,6604237.0,333052.0,807386.0,0.2372902729904039,0.1642956404990921,0055h000006NBrPAAW
TW,30082114,慈林藥局,BFS6,2024-08-01,44696.0,TW_BFS6,108037.0,2289985.0,6604237.0,333052.0,807386.0,0.1342012658683929,0.1338108414067125,0055h000006NBrPAAW
TW,30386219,振亮診所,BFS6,2024-08-01,10934.0,TW_BFS6,93655.0,2289985.0,6604237.0,333052.0,807386.0,0.032829708273783,0.1159978003086503,0055h000006NBrPAAW
TW,30078787,中國鋼鐵股份有限公司,BFS6,2024-08-01,22528.0,TW_BFS6,93571.0,2289985.0,6604237.0,333052.0,807386.0,0.0676410890791828,0.1158937608529253,0055h000006NBrPAAW
TW,30206357,大佑診所,BFS6,2024-08-01,83076.0,TW_BFS6,83076.0,2289985.0,6604237.0,333052.0,807386.0,0.2494385261160419,0.1028950217120435,0055h000006NBrPAAW
TW,30085997,李全忠診所,BFS6,2024-08-01,79471.0,TW_BFS6,79471.0,2289985.0,6604237.0,333052.0,807386.0,0.2386143905456205,0.0984299950705115,0055h000006NBrPAAW
TW,30441712,佑光藥局,BFS6,2024-08-01,31579.0,TW_BFS6,51376.0,2289985.0,6604237.0,333052.0,807386.0,0.0948170255695807,0.06363251282534,0055h000006NBrPAAW
TW,30085612,馨蕙馨醫院,BFS6,2024-08-01,24703.0,TW_BFS6,47960.0,2289985.0,6604237.0,333052.0,807386.0,0.0741716008311014,0.0594015749591892,0055h000006NBrPAAW
TW,30097599,為好診所,BFS6,2024-08-01,5336.0,TW_BFS6,41079.0,2289985.0,6604237.0,333052.0,807386.0,0.016021522164707,0.0508790095443815,0055h000006NBrPAAW
TW,30167464,倫詠診所,BFS6,2024-08-01,21866.0,TW_BFS6,37794.0,2289985.0,6604237.0,333052.0,807386.0,0.0656534114792885,0.0468103236865638,0055h000006NBrPAAW
TW,30097655,楊東穎診所,BFS6,2024-08-01,43733.0,TW_BFS6,36836.0,2289985.0,6604237.0,333052.0,807386.0,0.1313098254927158,0.0456237784653189,0055h000006NBrPAAW
TW,30337778,康泰診所,BFS6,2024-08-01,9409.0,TW_BFS6,24757.0,2289985.0,6604237.0,333052.0,807386.0,0.028250843712093,0.030663152445051,0055h000006NBrPAAW
TW,30091325,欣聖診所,BFS6,2024-08-01,22689.0,TW_BFS6,22689.0,2289985.0,6604237.0,333052.0,807386.0,0.0681244970755317,0.028101800130297,0055h000006NBrPAAW
TW,30097529,九大自由診所,BFS6,2024-08-01,21866.0,TW_BFS6,20681.0,2289985.0,6604237.0,333052.0,807386.0,0.0656534114792885,0.0256147617124894,0055h000006NBrPAAW
TW,30084866,大明診所,BFS6,2024-08-01,17026.0,TW_BFS6,17026.0,2289985.0,6604237.0,333052.0,807386.0,0.0511211462474328,0.021087806823502,0055h000006NBrPAAW
TW,30096865,晴美旗后診所,BFS6,2024-08-01,21866.0,TW_BFS6,16003.0,2289985.0,6604237.0,333052.0,807386.0,0.0656534114792885,0.0198207548805651,0055h000006NBrPAAW
TW,30436852,陳乃菁診所,BFS6,2024-08-01,3301.0,TW_BFS6,12752.0,2289985.0,6604237.0,333052.0,807386.0,0.0099113651922222,0.0157941802310171,0055h000006NBrPAAW
TW,30098165,有機藥局,BFS6,2024-08-01,4886.0,TW_BFS6,9643.0,2289985.0,6604237.0,333052.0,807386.0,0.014670381802241,0.0119434818042423,0055h000006NBrPAAW
TW,30317464,維馨乳房外科醫院,BFS6,2024-08-01,2614.0,TW_BFS6,9185.0,2289985.0,6604237.0,333052.0,807386.0,0.0078486242388575,0.0113762190575511,0055h000006NBrPAAW
TW,30101665,安闔藥局,BFS6,2024-08-01,3048.0,TW_BFS6,6096.0,2289985.0,6604237.0,333052.0,807386.0,0.0091517240551025,0.0075502919297585,0055h000006NBrPAAW
TW,30080837,健爾康生活事業股份有限公司,BFS6,2024-08-01,2439.0,TW_BFS6,5935.0,2289985.0,6604237.0,333052.0,807386.0,0.0073231807645652,0.0073508829729522,0055h000006NBrPAAW
TW,30088987,大郭診所,BFS6,2024-08-01,5632.0,TW_BFS6,5632.0,2289985.0,6604237.0,333052.0,807386.0,0.0169102722697957,0.0069755977933726,0055h000006NBrPAAW
TW,30089302,李建中診所,BFS6,2024-08-01,4714.0,TW_BFS6,4714.0,2289985.0,6604237.0,333052.0,807386.0,0.0141539459303652,0.0058385951700921,0055h000006NBrPAAW
TW,30280010,藥達藥業股份有限公司,BFS5,2024-08-01,908763.0,TW_BFS5,2446668.0,2644156.0,7149905.0,908763.0,2446668.0,1.0,1.0,0055h000006NBrPAAW
TW,30101842,藥典醫事股份有限公司,BFS5,2024-08-01,111110.0,TW_BFS5,524789.0,2644156.0,7149905.0,908763.0,2446668.0,0.1222651010219386,0.2144913000047411,0055h000006NBrPAAW
TW,30097734,邱康程內科診所,BFS5,2024-08-01,163870.0,TW_BFS5,411130.0,2644156.0,7149905.0,908763.0,2446668.0,0.1803220421606073,0.1680366931680146,0055h000006NBrPAAW
TW,30255589,聖星診所,BFS5,2024-08-01,204114.0,TW_BFS5,324704.0,2644156.0,7149905.0,908763.0,2446668.0,0.2246064155340831,0.1327127342164936,0055h000006NBrPAAW
TW,30101307,佳康藥局,BFS5,2024-08-01,104448.0,TW_BFS5,229273.0,2644156.0,7149905.0,908763.0,2446668.0,0.1149342567864228,0.0937082595595315,0055h000006NBrPAAW
TW,30100482,健福藥局,BFS5,2024-08-01,29868.0,TW_BFS5,201920.0,2644156.0,7149905.0,908763.0,2446668.0,0.0328666550024593,0.0825285653795284,0055h000006NBrPAAW
TW,30102955,興中好藥局,BFS5,2024-08-01,91714.0,TW_BFS5,182298.0,2644156.0,7149905.0,908763.0,2446668.0,0.1009218024941596,0.0745086787418644,0055h000006NBrPAAW
TW,30432473,崇信藥局,BFS5,2024-08-01,90406.0,TW_BFS5,181061.0,2644156.0,7149905.0,908763.0,2446668.0,0.0994824833317377,0.0740030931863252,0055h000006NBrPAAW
TW,30430181,嘉惠診所,BFS5,2024-08-01,61334.0,TW_BFS5,155573.0,2644156.0,7149905.0,908763.0,2446668.0,0.0674917442721589,0.0635856601713023,0055h000006NBrPAAW
TW,30099476,欣欣藥局,BFS5,2024-08-01,39467.0,TW_BFS5,131040.0,2644156.0,7149905.0,908763.0,2446668.0,0.0434293649719453,0.0535585539190441,0055h000006NBrPAAW
TW,30085799,陳方明診所,BFS5,2024-08-01,801.0,TW_BFS5,128342.0,2644156.0,7149905.0,908763.0,2446668.0,0.0008814179274464,0.0524558297243434,0055h000006NBrPAAW
TW,30101715,大和藥局,BFS5,2024-08-01,19733.0,TW_BFS5,123826.0,2644156.0,7149905.0,908763.0,2446668.0,0.0217141322875161,0.0506100541634582,0055h000006NBrPAAW
TW,30445842,富元健康管理診所,BFS5,2024-08-01,79643.0,TW_BFS5,107910.0,2644156.0,7149905.0,908763.0,2446668.0,0.0876389113553258,0.0441048805967953,0055h000006NBrPAAW
TW,30086708,維康診所,BFS5,2024-08-01,80636.0,TW_BFS5,104452.0,2644156.0,7149905.0,908763.0,2446668.0,0.0887316054901002,0.042691529868376,0055h000006NBrPAAW
TW,30393653,雄大診所,BFS5,2024-08-01,29084.0,TW_BFS5,78546.0,2644156.0,7149905.0,908763.0,2446668.0,0.0320039438225367,0.032103252259808,0055h000006NBrPAAW
TW,30343418,風鈴藥局,BFS5,2024-08-01,37837.0,TW_BFS5,73467.0,2644156.0,7149905.0,908763.0,2446668.0,0.0416357180034838,0.030027367832497,0055h000006NBrPAAW
TW,30440335,泰豐健保藥局,BFS5,2024-08-01,37867.0,TW_BFS5,70339.0,2644156.0,7149905.0,908763.0,2446668.0,0.0416687299108788,0.0287488944147714,0055h000006NBrPAAW
TW,30432042,林森藥局,BFS5,2024-08-01,50982.0,TW_BFS5,69686.0,2644156.0,7149905.0,908763.0,2446668.0,0.0561004354270585,0.0284820008272475,0055h000006NBrPAAW
TW,30393905,兆信內科診所,BFS5,2024-08-01,21866.0,TW_BFS5,67107.0,2644156.0,7149905.0,908763.0,2446668.0,0.0240612789033004,0.0274279142082211,0055h000006NBrPAAW
TW,30416242,宋俊輝診所,BFS5,2024-08-01,41724.0,TW_BFS5,63590.0,2644156.0,7149905.0,908763.0,2446668.0,0.0459129608049623,0.0259904490515264,0055h000006NBrPAAW
TW,30506617,愛馨藥局,BFS5,2024-08-01,25158.0,TW_BFS5,57555.0,2644156.0,7149905.0,908763.0,2446668.0,0.0276837855414447,0.0235238291423274,0055h000006NBrPAAW
TW,30086915,吉利診所,BFS5,2024-08-01,61334.0,TW_BFS5,50398.0,2644156.0,7149905.0,908763.0,2446668.0,0.0674917442721589,0.0205986263767703,0055h000006NBrPAAW
TW,30084631,溪洲醫院,BFS5,2024-08-01,4400.0,TW_BFS5,49554.0,2644156.0,7149905.0,908763.0,2446668.0,0.0048417464179329,0.0202536674366934,0055h000006NBrPAAW
TW,30100657,晏昇藥局,BFS5,2024-08-01,17257.0,TW_BFS5,47655.0,2644156.0,7149905.0,908763.0,2446668.0,0.0189895495305156,0.0194775098215205,0055h000006NBrPAAW
TW,30083836,謝麗煌小兒科內科診所,BFS5,2024-08-01,42056.0,TW_BFS5,42056.0,2644156.0,7149905.0,908763.0,2446668.0,0.0462782925801336,0.0171890914500864,0055h000006NBrPAAW
TW,30099881,召祐健保藥局,BFS5,2024-08-01,8743.0,TW_BFS5,39409.0,2644156.0,7149905.0,908763.0,2446668.0,0.0096207702118154,0.0161072119306746,0055h000006NBrPAAW
TW,30090090,吳泰成耳鼻喉科診所,BFS5,2024-08-01,34057.0,TW_BFS5,34057.0,2644156.0,7149905.0,908763.0,2446668.0,0.0374762176717141,0.013919747182699,0055h000006NBrPAAW
TW,30096471,吉泰內科診所,BFS5,2024-08-01,33061.0,TW_BFS5,33061.0,2644156.0,7149905.0,908763.0,2446668.0,0.0363802223462002,0.0135126629358785,0055h000006NBrPAAW
TW,30099756,連作藥局,BFS5,2024-08-01,22471.0,TW_BFS5,32338.0,2644156.0,7149905.0,908763.0,2446668.0,0.0247270190357662,0.0132171590097226,0055h000006NBrPAAW
TW,30427963,寶樹藥局,BFS5,2024-08-01,8524.0,TW_BFS5,26315.0,2644156.0,7149905.0,908763.0,2446668.0,0.0093797832878319,0.0107554437300034,0055h000006NBrPAAW
TW,30099441,美心藥局,BFS5,2024-08-01,8096.0,TW_BFS5,24361.0,2644156.0,7149905.0,908763.0,2446668.0,0.0089088134089966,0.0099568065630481,0055h000006NBrPAAW
TW,30400469,大晉藥局,BFS5,2024-08-01,16264.0,TW_BFS5,24360.0,2644156.0,7149905.0,908763.0,2446668.0,0.0178968553957412,0.0099563978439248,0055h000006NBrPAAW
TW,30086891,佛光聯合診所,BFS5,2024-08-01,22587.0,TW_BFS5,22587.0,2644156.0,7149905.0,908763.0,2446668.0,0.0248546650776935,0.0092317388382894,0055h000006NBrPAAW
TW,30100413,良安藥局,BFS5,2024-08-01,17661.0,TW_BFS5,21432.0,2644156.0,7149905.0,908763.0,2446668.0,0.0194341098834349,0.0087596682508619,0055h000006NBrPAAW
TW,30078567,三聖醫院,BFS5,2024-08-01,6000.0,TW_BFS5,20000.0,2644156.0,7149905.0,908763.0,2446668.0,0.0066023814789994,0.0081743824662765,0055h000006NBrPAAW
TW,30092237,高雄市杉林區衛生所,BFS5,2024-08-01,15366.0,TW_BFS5,19374.0,2644156.0,7149905.0,908763.0,2446668.0,0.0169086989677176,0.0079185242950821,0055h000006NBrPAAW
TW,30102905,馬敘強診所,BFS5,2024-08-01,17066.0,TW_BFS5,16296.0,2644156.0,7149905.0,908763.0,2446668.0,0.0187793737201008,0.0066604868335221,0055h000006NBrPAAW
TW,30084870,博佑診所,BFS5,2024-08-01,5657.0,TW_BFS5,14361.0,2644156.0,7149905.0,908763.0,2446668.0,0.0062249453377833,0.0058696153299099,0055h000006NBrPAAW
TW,30082976,謝德利診所,BFS5,2024-08-01,12408.0,TW_BFS5,12408.0,2644156.0,7149905.0,908763.0,2446668.0,0.0136537248985709,0.0050713868820779,0055h000006NBrPAAW
TW,30412639,裕禾診所,BFS5,2024-08-01,10952.0,TW_BFS5,10952.0,2644156.0,7149905.0,908763.0,2446668.0,0.0120515469930003,0.004476291838533,0055h000006NBrPAAW
TW,30084247,樹德診所,BFS5,2024-08-01,10934.0,TW_BFS5,10934.0,2644156.0,7149905.0,908763.0,2446668.0,0.0120317398485633,0.0044689348943134,0055h000006NBrPAAW
TW,30099232,萬安藥局,BFS5,2024-08-01,9429.0,TW_BFS5,9429.0,2644156.0,7149905.0,908763.0,2446668.0,0.0103756424942476,0.003853812613726,0055h000006NBrPAAW
TW,30111548,新正薪醫院,BFS5,2024-08-01,8714.0,TW_BFS5,8714.0,2644156.0,7149905.0,908763.0,2446668.0,0.0095888587013335,0.0035615784405567,0055h000006NBrPAAW
TW,30450911,大嘉診所,BFS5,2024-08-01,8096.0,TW_BFS5,8096.0,2644156.0,7149905.0,908763.0,2446668.0,0.0089088134089966,0.0033089900223487,0055h000006NBrPAAW
TW,30087746,蕭志文醫院,BFS5,2024-08-01,3840.0,TW_BFS5,7680.0,2644156.0,7149905.0,908763.0,2446668.0,0.0042255241465596,0.0031389628670502,0055h000006NBrPAAW
TW,30080954,錦昌藥局,BFS5,2024-08-01,3524.0,TW_BFS5,3524.0,2644156.0,7149905.0,908763.0,2446668.0,0.003877798721999,0.0014403261905579,0055h000006NBrPAAW
TW,30409705,安順診所,BFS5,2024-08-01,3429.0,TW_BFS5,3429.0,2644156.0,7149905.0,908763.0,2446668.0,0.0037732610152482,0.0014014978738431,0055h000006NBrPAAW
TW,30302535,御康藥局,BFS5,2024-08-01,1805.0,TW_BFS5,1805.0,2644156.0,7149905.0,908763.0,2446668.0,0.0019862164282656,0.0007377380175814,0055h000006NBrPAAW
TW,30098219,高一藥品股份有限公司,BFS4,2024-08-01,215761.0,TW_BFS4,786047.0,1894537.0,5745857.0,241103.0,786047.0,0.8948913949639781,1.0,0055h000006NBrPAAW
TW,30437241,鼎山診所,BFS4,2024-08-01,241103.0,TW_BFS4,736343.0,1894537.0,5745857.0,241103.0,786047.0,1.0,0.9367671398784042,0055h000006NBrPAAW
TW,30102842,羅中廷診所,BFS4,2024-08-01,154134.0,TW_BFS4,608272.0,1894537.0,5745857.0,241103.0,786047.0,0.639286943754329,0.7738366789772113,0055h000006NBrPAAW
TW,30084040,建康診所,BFS4,2024-08-01,233753.0,TW_BFS4,502501.0,1894537.0,5745857.0,241103.0,786047.0,0.969515103503482,0.6392760229350153,0055h000006NBrPAAW
